,is_fraud,avg_time_between_sent_txns,avg_time_between_received_txns,first_and_last_txns_time_diff,num_sent_txns,num_received_txns,num_create_contracts_txns,num_unique_senders_to_acc,num_unique_recipients_from_acc,min_value_received,max_value_received,avg_value_received,min_value_sent,max_value_sent,avg_value_sent,total_transactions,total_ether_sent,total_ether_received,total_ERC20_txns,total_ERC20_sent_in_ether,total_ERC20_sent_contract_in_ether,ERC20_num_unique_recipients_from_acc,ERC20_num_unique_senders_to_acc,ERC20_num_unique_senders_contract_to_acc,ERC20_min_value_sent,ERC20_max_value_sent,ERC20_avg_value_sent,has_sent_ERC20,has_received_ERC20,has_created_contracts,total_ether_volume,num_sent_to_total_txns_ratio,num_received_to_total_txns_ratio,total_value_sent_ratio,total_value_received_ratio
4476,0,1455.07,1252.5,876937.4,409,225,0,34,73,0.00077,209.99,18.98805,0.0,256.0,10.58942,634,4331.0726,4272.31121,414.0,33405397.61,0.0,36.0,63.0,76.0,0.0,3750000.0,184560.2078,1,1,0,8603.38381,0.6451104100946372,0.3548895899053628,0.49658498380999233,0.5034150161900077
4477,0,2.76,1409.24,8472.03,6,6,0,4,1,4.7264339999999985,30.0,16.980507,4.726014,29.99958,16.980087,12,101.8805213,101.8830413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,203.7635626,0.5,0.5,0.5000061836374665,0.4999938163625335
4478,0,3.68,5538.65,72050.27,13,13,0,2,1,0.127838,0.484086,0.189847,0.127418,0.483666,0.189427,26,2.46255438,2.468014387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.9305687670000005,0.5,0.5,0.5005536893670912,0.4994463106329087
4479,0,0.0,0.0,750.0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,105.7347486,0.0,1.0,1.0,1.0,105.734749,105.734749,105.734749,1,1,1,0.0,0.0,0.5,0.0,0.0
4480,0,0.0,1655.3,226776.6,0,137,1,3,0,0.0,0.40895,0.202817,0.0,0.0,0.0,138,0.0,27.78592267,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,27.78592267,0.0,0.9927536231884058,1.0,0.0
4481,0,0.0,13.2,131953.5,0,9999,1,1126,0,1e-06,220000.0,681.747867,0.0,0.0,0.0,10000,0.0,6816796.922,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,1,1,6816796.922,0.0,0.9999,1.0,0.0
4482,0,19.36,170.06,642625.87,3177,3417,0,1,1,0.185816,2.232373,0.982904,0.498161,13.523592,1.056204,6594,3355.559314,3358.582524000001,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,1,0,6714.141838000001,0.4818016378525933,0.5181983621474068,0.5002251374839067,0.4997748625160932
4483,0,0.0,1179.97,8508.72,1,4,0,3,1,0.02,500.05,216.683833,365.734892,365.734892,365.734892,5,365.7348917,866.7353327,19.0,0.0,0.0,0.0,14.0,19.0,0.0,0.0,0.0,0,1,0,1232.4702244,0.2,0.8,0.703250525278978,0.2967494747210219
4484,0,33.31,0.0,66.62,2,1,0,1,2,101.0,101.0,101.0,28.577033,72.42191700000002,50.499475,3,100.99895,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.99894999999998,0.6666666666666666,0.3333333333333333,0.5000025990234108,0.49999740097658923
4485,0,0.0,2983.53,226748.45,0,76,1,4,0,0.0,24.5685,1.038998,0.0,0.0,0.0,77,0.0,78.96385255,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,78.96385255,0.0,0.987012987012987,1.0,0.0
4486,0,165.26,0.0,330.52,2,1,0,1,2,101.0,101.0,101.0,0.009496,100.98952,50.499508,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.6666666666666666,0.3333333333333333,0.5000024361504835,0.49999756384951655
4487,0,160.85,0.84,323.38,2,2,0,2,2,46.31621,54.68379,50.5,1.0,99.999016,50.499508,4,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.5,0.5,0.5000024361504835,0.49999756384951655
4488,0,141.06,16562.46,66814.1,4,4,0,4,1,0.44,20.0,8.11,0.439559,19.99958,8.109575,8,32.438299,32.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,64.878299,0.5,0.5,0.5000131091599673,0.49998689084003267
4489,0,7239.17,6318.81,978386.27,95,46,0,23,40,0.15,19.982753,5.715694999999998,0.0,30.0,2.891069,141,274.65152,262.92195530000004,87.0,972603.3166,0.0,13.0,39.0,36.0,0.0,315000.0,30393.85364,1,1,0,537.5734753,0.6737588652482269,0.3262411347517731,0.48909026836428815,0.5109097316357119
4490,0,156.98,0.0,313.97,2,1,0,1,2,101.0,101.0,101.0,0.021301,100.977714,50.499508,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.6666666666666666,0.3333333333333333,0.5000024361504835,0.49999756384951655
4491,0,0.0,13475.58,323413.82,0,24,1,4,0,0.010003,5.156287,0.7392,0.0,0.0,0.0,25,0.0,17.74079603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,17.74079603,0.0,0.96,1.0,0.0
4492,0,154.87,0.0,309.73,2,1,0,1,2,101.0,101.0,101.0,20.4,80.599016,50.499508,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.6666666666666666,0.3333333333333333,0.5000024361504835,0.49999756384951655
4493,0,7411.33,1432.48,97530.9,12,6,0,2,7,0.015,2.500344,1.2433530000000002,0.0,3.114503,0.894418,18,10.73301786,7.46011951,8.0,10459.74924,0.0,3.0,4.0,4.0,199.791239,10030.95801,3486.583081,1,1,0,18.193137370000002,0.6666666666666666,0.3333333333333333,0.4100512934235047,0.5899487065764951
4494,0,17.35,0.0,69.38,4,1,0,1,3,101.0,101.0,101.0,1.0,92.713553,25.249475,5,100.9979,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.99790000000002,0.8,0.2,0.5000051980738414,0.4999948019261586
4495,0,0.0,1410.8,198923.4,0,141,1,4,0,0.0,2.008416,0.89115,0.0,0.0,0.0,142,0.0,125.6521387,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,125.6521387,0.0,0.9929577464788732,1.0,0.0
4496,0,2941.87,10405.01,580945.0,56,40,0,12,36,0.0,631.109197,94.441817,0.0,612.0,70.354412,96,3939.84706,3777.672679,30.0,367289.3857,0.0,11.0,6.0,8.0,0.0,126481.0,22955.58661,1,1,0,7717.519738999999,0.5833333333333334,0.4166666666666667,0.48949310228644693,0.5105068977135532
4497,0,0.0,3402.75,273567.77,1,3,0,1,1,2.09185,3.576561,3.05447,9.16297,9.16297,9.16297,4,9.16297031,9.16341131,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0,1,0,18.32638162,0.25,0.75,0.5000120318350111,0.4999879681649891
4498,0,217.1,634.07,10396.7,7,14,0,4,3,0.005144,9.038289,1.615721,0.00958,22.548713,3.230912,21,22.61638184,22.62008826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45.2364701,0.3333333333333333,0.6666666666666666,0.5000409671664456,0.49995903283355436
4499,0,108.75,0.0,326.25,3,1,0,1,2,101.0,101.0,101.0,0.01,100.888512,33.66617100000001,4,100.9985118,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.99851180000002,0.75,0.25,0.5000036836905053,0.4999963163094947
4500,0,0.0,14.17,10743.17,1,2,0,1,1,0.4166,0.5961,0.50635,1.01,1.01,1.01,3,1.01,1.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0227,0.3333333333333333,0.6666666666666666,0.5006674247293221,0.4993325752706778
4501,0,727.02,2572.63,36296.17,11,11,0,6,6,1.0444639999999998,23.94206,9.152785,1.0,40.0,9.152344,22,100.6757841,100.6806351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.3564192,0.5,0.5,0.5000120458041996,0.4999879541958005
4502,0,1713.52,3754.59,296966.97,101,33,0,17,21,0.01,114.259113,40.220854,0.0,190.0,51.282673,134,5179.55,1327.28818,32.0,3135403.839,0.0,5.0,7.0,9.0,0.0,1092852.192,313540.3839,1,1,0,6506.838180000001,0.753731343283582,0.2462686567164179,0.203983585158099,0.7960164148419009
4503,0,0.0,0.0,0.0,0,1,0,1,0,0.005,0.005,0.005,0.0,0.0,0.0,1,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.005,0.0,1.0,1.0,0.0
4504,0,159.98,0.0,319.97,2,1,0,1,2,101.0,101.0,101.0,0.001,100.998016,50.499508,3,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.6666666666666666,0.3333333333333333,0.5000024361504835,0.49999756384951655
4505,0,22.12,0.0,66.35,3,1,0,1,3,101.0,101.0,101.0,0.997009,50.136777,33.666149,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.75,0.25,0.5000038465642453,0.49999615343575465
4506,0,0.0,49124.56,196498.25,0,4,1,3,0,0.0,14.962114,6.966825999999998,0.0,0.0,0.0,5,0.0,27.86730417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,27.86730417,0.0,0.8,1.0,0.0
4507,0,165.78,342.14,3389.65,6,7,0,6,2,0.09,15.0,7.411428999999999,0.2,39.99,9.111167,13,54.667,51.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,106.547,0.46153846153846156,0.5384615384615384,0.48692126479394077,0.5130787352060593
4508,0,5.34,127607.06,382837.2,3,3,0,1,2,0.494,6.021215,3.72995,0.493937,6.020375,3.729369,6,11.18810837,11.18985137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22.37795974,0.5,0.5,0.5000389445691262,0.49996105543087366
4509,0,3348.52,1099.73,916077.1,223,154,0,60,83,0.12,210.0,9.975635,0.0,210.0,6.936545,377,1546.849621,1536.247846,220.0,173153575.8,0.0,56.0,56.0,62.0,0.0,38800000.0,1455072.066,1,1,0,3083.097467,0.5915119363395226,0.40848806366047746,0.49828066171869745,0.5017193382813026
4510,0,0.0,0.0,527.27,1,1,0,1,1,5.0,5.0,5.0,4.99938,4.99938,4.99938,2,4.99938,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.99938,0.5,0.5,0.5000310019221191,0.49996899807788087
4511,0,298.63,10585.29,152374.9,14,14,0,1,1,0.994107,1.114436,1.022526,0.993687,1.100936,1.021135,28,14.29588972,14.31536663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28.611256349999998,0.5,0.5,0.5003403714566348,0.49965962854336526
4512,0,0.0,1905.6,226766.78,0,119,1,3,0,0.0,1.127181,0.51782,0.0,0.0,0.0,120,0.0,61.62052347,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,61.62052347,0.0,0.9916666666666667,1.0,0.0
4513,0,31248.23,129657.77,706120.45,6,4,0,3,6,0.029466,1.025967,0.303596,0.001232,1.025547,0.213274,10,1.27964499,1.21438381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.4940287999999997,0.6,0.4,0.48691651435620953,0.5130834856437906
4514,0,3861.13,10782.61,295935.23,18,21,0,10,1,0.01,10.7682,1.767729,0.116956,10.766442,2.588309,39,46.58955665,37.1223138,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,0,83.71187044999999,0.46153846153846156,0.5384615384615384,0.44345340273065187,0.5565465972693482
4515,0,2287.99,9808.56,444648.12,10,43,0,4,9,0.041253,4.852228,0.466562,0.041165,5.75994,2.005412,53,20.05411866,20.06215372,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,1,0,40.11627238,0.18867924528301888,0.8113207547169812,0.5001001471413382,0.4998998528586619
4516,0,313.04,20.31,51107.27,163,4,0,1,1,0.095,149.995,63.99,0.0,105.5,4.871068,167,793.9841411,255.96,9.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0,1,0,1049.9441411,0.9760479041916168,0.023952095808383235,0.24378439764599016,0.7562156023540099
4517,0,32.41,29098.17,699004.15,20,24,0,5,3,0.1,2000.0,450.149963,0.99937,1999.999375,540.179084,44,10803.58168,10803.59911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21607.18079,0.45454545454545453,0.5454545454545454,0.5000004033381349,0.4999995966618651
4518,0,55.35,1443.78,1091269.07,335,743,0,6,1,0.010011,1.459455,0.450975,0.489423,4.494535,0.999148,1078,334.7145033000001,335.07453819999995,6.0,100.0,0.0,1.0,4.0,5.0,100.0,100.0,100.0,1,1,0,669.7890415,0.310760667903525,0.6892393320964749,0.5002687673862157,0.4997312326137842
4519,0,14.72,0.0,44.17,3,1,0,1,3,101.0,101.0,101.0,1.1183,67.705353,33.666149,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.75,0.25,0.5000038465642453,0.49999615343575465
4520,0,26340.21,2577.8,734385.92,27,9,0,1,10,1.0,20.0,9.902,0.0,35.0,3.4818519999999995,36,94.01,89.118,25.0,38487.2112,0.0,5.0,14.0,14.0,143.4335,22200.0177,4810.9014,1,1,0,183.128,0.75,0.25,0.4866432222270762,0.5133567777729239
4521,0,162.16,0.33,324.97,2,2,0,2,2,43.563709,57.436291,50.5,1.004848,99.993723,50.499286,4,100.9985715,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9985715,0.5,0.5,0.5000035359160944,0.49999646408390563
4522,0,125617.55,1116.7,637021.33,5,8,0,1,1,0.411951,2.448692,2.09065,0.879817,8.275124,3.3436550000000005,13,16.71827386,16.72520176,11.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0,1,0,33.44347562,0.38461538461538464,0.6153846153846154,0.5001035762562288,0.49989642374377113
4523,0,7125.42,5123.34,542066.68,43,46,0,1,2,0.018653,45.452316,5.631793,0.005416,45.453929,6.024309,89,259.0452977,259.0624682,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,518.1077659,0.48314606741573035,0.5168539325842697,0.5000165703943563,0.49998342960564374
4524,0,0.0,0.0,530.1,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,2,9.99938,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.999380000000002,0.5,0.5,0.5000155004805148,0.4999844995194851
4525,0,0.0,11343.75,136124.95,0,12,1,2,0,0.0,80.0,31.759,0.0,0.0,0.0,13,0.0,381.108,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,381.108,0.0,0.9230769230769231,1.0,0.0
4526,0,160.15,0.29,321.75,2,5,0,5,2,6.783859,23.944065,20.2,9.99895,91.000066,50.499508,7,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.2857142857142857,0.7142857142857143,0.5000024361504835,0.49999756384951655
4527,0,102185.85,0.0,204371.7,2,1,0,1,1,2.285,2.285,2.285,0.001957,2.282,1.1419780000000002,3,2.2839567990000003,2.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.568956799,0.6666666666666666,0.3333333333333333,0.5001141618367051,0.49988583816329496
4528,0,8134.32,24609.62,303036.47,7,10,0,6,6,0.190526,3.329604,1.12251,0.0,6.674579,1.673644,17,11.71550478,11.22510231,7.0,2675.678065,0.0,1.0,5.0,6.0,2675.678065,2675.678065,2675.678065,1,1,0,22.94060709,0.4117647058823529,0.5882352941176471,0.489311475758334,0.510688524241666
4529,0,2470.74,5777.85,305236.25,30,40,0,10,23,0.000184,0.999,0.057987,0.0,0.49658,0.076686,70,2.300572249,2.31947171,22.0,68.9934671,0.0,7.0,7.0,6.0,0.075327,37.838776,9.85621,1,1,0,4.620043959,0.42857142857142855,0.5714285714285714,0.5020453767504943,0.49795462324950573
4530,0,0.0,20615.85,226774.35,0,11,1,3,0,0.0,7.830725,2.13298,0.0,0.0,0.0,12,0.0,23.46277968,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,23.46277968,0.0,0.9166666666666666,1.0,0.0
4531,0,7.13,15669.9,156770.28,10,10,0,4,10,0.1761,4.5004,1.831325,0.17568,4.499891000000001,1.830858,20,18.3085787,18.31325045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36.62182915,0.5,0.5,0.5000637836791394,0.49993621632086066
4532,0,4.82,17855.68,89302.5,5,5,0,3,5,0.562463,4.195489,2.1598740000000003,0.562006,4.195017,2.1593,10,10.79650209,10.79936941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.5958715,0.5,0.5,0.5000663858367559,0.4999336141632441
4533,0,0.0,4517.32,302660.67,0,67,1,6,0,0.0,1.041797,0.7462529999999999,0.0,0.0,0.0,68,0.0,49.99894413,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,1,1,49.99894413,0.0,0.9852941176470589,1.0,0.0
4534,0,2671.89,1625.1,1018283.88,299,135,0,54,125,0.03462,39.495,4.820427,0.0,47.0,2.364669,434,707.0361,650.757622,347.0,3269065.833,0.0,57.0,142.0,142.0,0.0,266758.3672,28426.65942,1,1,0,1357.793722,0.6889400921658986,0.31105990783410137,0.47927576292034146,0.5207242370796586
4535,0,162.98,0.19,326.55,2,3,0,3,2,15.04095,62.218408,33.666667,0.86,100.139016,50.499508,5,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.4,0.6,0.5000024361504835,0.49999756384951655
4536,0,0.0,0.0,434.45,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,2,9.99938,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.999380000000002,0.5,0.5,0.5000155004805148,0.4999844995194851
4537,0,106.55,0.0,319.65,3,1,0,1,2,101.0,101.0,101.0,0.01,100.170512,33.66617100000001,4,100.9985118,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.99851180000002,0.75,0.25,0.5000036836905053,0.4999963163094947
4538,0,1.51,0.28,5.08,3,2,0,2,3,424.6974110000001,1576.302589,1000.5,0.5,1899.125,666.999528,5,2000.998585,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4001.9985850000003,0.6,0.4,0.5000001767866692,0.49999982321333075
4539,0,0.0,0.0,19.17,1,1,0,1,1,0.499454,0.499454,0.499454,0.497254,0.497254,0.497254,2,0.497254,0.499454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9967079999999999,0.5,0.5,0.501103633160364,0.4988963668396361
4540,0,41372.51,10604.71,575934.7,7,27,0,3,7,0.018324,8.68848,0.4805390000000001,0.043782,3.50722,1.694857,34,11.86400196,12.97454579,10.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0,1,0,24.83854775,0.20588235294117646,0.7941176470588235,0.5223552488087795,0.47764475119122046
4541,0,0.0,4206.08,88327.6,0,21,1,2,0,0.0,1.082908,0.561565,0.0,0.0,0.0,22,0.0,11.79287451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,11.79287451,0.0,0.9545454545454546,1.0,0.0
4542,0,0.0,0.0,100.53,1,1,0,1,1,0.876632,0.876632,0.876632,0.8735879999999999,0.8735879999999999,0.8735879999999999,2,0.87358817,0.87663239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.75022056,0.5,0.5,0.5008696675349306,0.49913033246506944
4543,0,162.55,0.26,325.88,2,3,0,3,2,7.027767999999999,85.99895,33.666667,0.5,100.499016,50.499508,5,100.9990158,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9990158,0.4,0.6,0.5000024361504835,0.49999756384951655
4544,0,15250.84,24481.47,235183.42,9,4,0,3,7,0.09,21.592554,9.957013,0.001,16.566,5.863,13,52.767,39.8280537,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0,1,0,92.5950537,0.6923076923076923,0.3076923076923077,0.43013154708068385,0.5698684529193162
4545,0,0.0,0.0,8.47,1,1,0,1,1,0.002535,0.002535,0.002535,0.002,0.002,0.002,2,0.002,0.00253479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.00453479,0.5,0.5,0.5589652442560735,0.44103475574392637
4546,0,45.03,42794.39,428394.2,10,10,0,2,1,0.305,5.0,2.426059,0.297949,4.9929489999999985,2.419596,20,24.19596293,24.26058505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,48.456547979999996,0.5,0.5,0.5006668048250845,0.4993331951749156
4547,0,22.61,201.11,470.03,3,2,0,2,3,37.062844,63.93715600000001,50.5,1.24,63.936676,33.666157,5,100.9984698,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9984698,0.6,0.4,0.5000037876524548,0.49999621234754515
4548,0,0.0,0.0,34.18,1,1,0,1,1,2.730994,2.730994,2.730994,2.73049,2.73049,2.73049,2,2.73048954,2.73099354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.461483080000001,0.5,0.5,0.5000461413129563,0.4999538586870436
4549,0,11.75,35677.15,249822.33,7,7,0,3,1,1.4,50.0,17.521221,1.398274,49.998681,17.520232999999998,14,122.6416291,122.648547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,245.2901761,0.5,0.5,0.5000141014616035,0.4999858985383965
4550,0,164.28,0.82,330.2,2,2,0,2,2,27.467802,73.532198,50.5,0.202702,100.796272,50.499487,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9989738,0.5,0.5,0.5000025401119143,0.49999745988808586
4551,0,0.0,5725.61,229024.57,0,40,1,4,0,0.0,1.001952,0.8485729999999999,0.0,0.0,0.0,41,0.0,33.94292583,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,33.94292583,0.0,0.975609756097561,1.0,0.0
4552,0,162.53,0.21,325.48,2,2,0,2,2,50.426487,50.573513,50.5,6.633487,94.365487,50.499487,4,100.9989738,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.9989738,0.5,0.5,0.5000025401119143,0.49999745988808586
4553,0,22.62,0.0,67.87,3,1,0,1,3,101.0,101.0,101.0,2.1,59.818676,33.666149,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.75,0.25,0.5000038465642453,0.49999615343575465
4554,0,10145.67,0.0,81165.4,8,2,0,1,3,5000.0,5000.0,5000.0,0.02,5000.0,4374.8775,10,34999.02,10000.0,12.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0,1,0,44999.02,0.8,0.2,0.22222706183379107,0.777772938166209
4555,0,19255.47,7185.55,454381.82,18,15,0,7,10,1.255218,35.999538,9.412279,0.0,36.49,7.843027999999999,33,141.17450300000004,141.18418359999995,5.0,3.48e-08,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1,1,0,282.3586866,0.5454545454545454,0.45454545454545453,0.5000171423803469,0.49998285761965305
4556,0,0.0,1405.84,192599.73,0,137,1,3,0,0.0,5.2972199999999985,1.925123,0.0,0.0,0.0,138,0.0,263.7419046,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,1,1,263.7419046,0.0,0.9927536231884058,1.0,0.0
4557,0,17.63,0.0,52.9,3,1,0,1,3,101.0,101.0,101.0,0.55,98.972929,33.666149,4,100.998446,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,201.998446,0.75,0.25,0.5000038465642453,0.49999615343575465
4558,0,4.01,17845.25,214191.1,12,12,0,3,12,0.002027,0.273383,0.0605429999999999,0.001586,0.27285,0.06009,24,0.721078105,0.726514057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.447592162,0.5,0.5,0.5018775840815861,0.4981224159184139
4559,0,0.0,0.0,0.0,0,1,0,1,0,0.1,0.1,0.1,0.0,0.0,0.0,1,0.0,0.1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.1,0.0,1.0,1.0,0.0
4560,0,16.28,1630.94,698421.98,424,424,0,4,332,0.050098,29.995,1.131961,0.000805,29.994559,1.131377,848,479.703749,479.9515665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,959.6553155,0.5,0.5,0.5001291179739211,0.4998708820260789
4561,0,0.0,0.0,592.38,1,1,0,1,1,0.15,0.15,0.15,0.14938,0.14938,0.14938,2,0.14938,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.29938,0.5,0.5,0.5010354733115104,0.4989645266884896
4562,0,2173.23,29395.18,1029861.23,14,34,0,5,2,0.0003,22.8668,7.871693,0.0,111.512435,19.116551,48,267.631713,267.6375554,2.0,0.150652595,0.0,1.0,1.0,1.0,0.150653,0.150653,0.150653,1,1,0,535.2692684,0.2916666666666667,0.7083333333333334,0.5000054574401567,0.4999945425598433
4563,0,0.0,5347.21,336874.32,0,63,1,4,0,0.0,1.036541,0.916661,0.0,0.0,0.0,64,0.0,57.74967429,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,1,1,57.74967429,0.0,0.984375,1.0,0.0
4564,0,3679.63,1490.51,505554.57,122,38,0,7,59,1.052052,30.0,6.822786,0.0,23.7,2.220241,160,270.8693489,259.2658834,152.0,7719191.515,0.0,15.0,33.0,44.0,0.0,7213285.006,160816.4899,1,1,0,530.1352323,0.7625,0.2375,0.4890561268210206,0.5109438731789794
4565,0,1410.71,1398.9,21113.4,11,4,0,2,6,0.001,4.46,1.11675,0.0,4.448537,0.808663,15,8.895292899,4.467,5.0,1498.4,0.0,1.0,3.0,3.0,0.0,1498.4,749.2,1,1,0,13.362292899,0.7333333333333333,0.26666666666666666,0.3342989136493407,0.6657010863506592
4566,0,27729.92,1466.44,204374.53,7,7,0,1,1,0.995,4.995,4.137857,0.004861,5.9967760000000006,4.137377,14,28.96163773,28.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,57.926637729999996,0.5,0.5,0.5000290217949096,0.49997097820509045
4567,0,3217.13,607.7,894325.9,271,37,0,18,64,0.001,269.656734,57.193675,0.001,40.0,7.1173600000000015,308,1928.804438,2116.165977,32.0,0.0,0.0,0.0,20.0,27.0,0.0,0.0,0.0,0,1,0,4044.970415,0.8798701298701299,0.12012987012987013,0.523159815743671,0.4768401842563291
